Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-06-01,Canberra,24.7,36.2,2.8,,6.8,NNE,37.0,NW,N,26.0,20.0,100.0,96.0,1009.3,1011.9,6.0,7.0,26.5,32.5,Yes,Yes
2014-06-02,Sydney,21.8,33.0,17.6,,0.4,W,51.0,NW,NW,25.0,33.0,100.0,94.0,,1011.1,8.0,,24.5,30.9,Yes,Yes
2014-06-03,Brisbane,24.0,34.7,1.4,3.3,8.0,N,31.0,NNE,NNE,15.0,13.0,72.0,61.0,1006.4,1005.1,6.0,4.0,28.3,31.5,Yes,No
2014-06-04,Sydney,14.5,28.2,1.7,,11.7,E,26.0,SW,E,11.0,18.0,78.0,69.0,1008.5,1008.9,6.0,6.0,15.7,24.0,Yes,No
2014-06-05,Perth,22.9,33.5,2.1,3.1,7.4,E,42.0,NE,S,17.0,34.0,70.0,66.0,1001.7,1001.3,4.0,6.0,28.9,29.3,Yes,No
2014-06-06,Melbourne,2.4,15.3,0.0,9.2,4.7,SE,21.0,SE,NE,8.0,10.0,47.0,33.0,1000.6,1001.0,4.0,,7.1,11.3,No,No
2014-06-07,Perth,20.9,31.1,1.6,,8.7,E,38.0,NE,N,15.0,21.0,92.0,62.0,1011.0,1013.8,6.0,4.0,26.5,30.4,Yes,Yes
2014-06-08,Adelaide,7.6,22.3,1.5,2.6,8.7,E,58.0,NE,NE,33.0,47.0,89.0,75.0,1017.6,1017.2,5.0,7.0,14.3,18.8,Yes,Yes
2014-06-09,Adelaide,0.4,19.5,5.2,7.2,5.6,N,51.0,NW,SW,33.0,37.0,48.0,33.0,1012.1,1006.6,3.0,4.0,5.7,18.6,Yes,No
2014-06-10,Sydney,5.4,17.6,8.3,7.9,8.2,NW,47.0,NE,S,18.0,19.0,95.0,76.0,1019.8,,8.0,6.0,11.3,14.4,Yes,Yes
2014-06-11,Canberra,14.7,30.2,1.1,4.6,0.7,SE,26.0,W,W,10.0,15.0,79.0,57.0,1011.8,1013.0,5.0,4.0,19.6,28.1,Yes,No
2014-06-12,Melbourne,9.8,23.8,0.0,6.4,9.1,E,37.0,NNE,E,14.0,17.0,64.0,35.0,1000.2,,6.0,5.0,12.4,19.2,No,No
2014-06-13,Sydney,18.3,34.2,2.6,5.5,9.4,W,31.0,,NW,17.0,15.0,100.0,83.0,1016.4,1012.8,8.0,5.0,20.6,32.3,Yes,Yes
2014-06-14,Brisbane,-0.7,13.2,0.0,7.1,3.7,NNE,55.0,NW,NE,24.0,41.0,100.0,85.0,1007.5,,8.0,,6.1,9.1,No,Yes
2014-06-15,Melbourne,-1.4,15.7,3.0,5.0,2.5,NE,35.0,E,W,14.0,15.0,71.0,66.0,1014.7,1012.5,,4.0,2.0,14.6,Yes,Yes
2014-06-16,Adelaide,25.5,40.7,2.9,7.8,10.0,NW,31.0,N,NE,16.0,17.0,73.0,51.0,997.9,996.1,6.0,3.0,29.5,40.5,Yes,No
2014-06-17,Adelaide,16.4,38.1,0.1,5.8,11.5,N,35.0,NNE,W,21.0,17.0,64.0,58.0,1013.0,1011.6,6.0,4.0,18.6,34.3,No,No
2014-06-18,Melbourne,4.5,23.0,2.7,5.3,11.1,SW,31.0,NW,SW,13.0,23.0,66.0,59.0,1018.9,1015.3,5.0,7.0,6.2,19.4,Yes,No
2014-06-19,Canberra,10.6,24.7,0.0,7.0,5.9,NW,41.0,W,NNE,27.0,23.0,53.0,36.0,1019.1,1025.5,5.0,2.0,14.3,23.7,No,No
2014-06-20,Melbourne,20.1,38.3,3.2,7.7,7.5,NNE,62.0,SW,NNE,37.0,39.0,87.0,57.0,1012.0,1016.5,,8.0,24.9,37.2,Yes,No
2014-06-21,Brisbane,12.7,32.9,5.8,1.3,7.0,NE,43.0,N,N,28.0,20.0,100.0,78.0,1012.3,1013.2,7.0,8.0,18.9,28.4,Yes,Yes
2014-06-22,Melbourne,15.2,26.1,4.2,0.0,1.4,SE,30.0,SE,NW,15.0,24.0,100.0,85.0,1009.8,1009.7,8.0,,18.1,23.9,Yes,Yes
2014-06-23,Canberra,21.7,32.2,0.6,6.2,8.3,E,37.0,N,SE,19.0,29.0,86.0,80.0,1012.7,1018.2,7.0,6.0,25.2,29.3,No,Yes
2014-06-24,Sydney,4.6,25.4,5.3,4.7,,N,27.0,NE,S,20.0,20.0,40.0,10.0,1017.2,1022.1,,1.0,10.8,24.9,Yes,No
2014-06-25,Sydney,9.8,24.4,4.7,3.1,,N,76.0,E,SW,45.0,59.0,48.0,34.0,1007.9,1005.7,5.0,3.0,15.0,23.8,Yes,Yes
2014-06-26,Brisbane,11.7,28.9,4.9,,4.6,NW,64.0,W,S,26.0,54.0,100.0,88.0,1008.5,1009.2,6.0,6.0,14.4,25.1,Yes,Yes
2014-06-27,Canberra,12.0,24.0,9.2,11.4,8.5,S,60.0,S,N,38.0,39.0,100.0,79.0,1000.3,999.7,8.0,6.0,18.5,22.4,Yes,Yes
2014-06-28,Canberra,9.9,25.6,3.6,3.1,7.0,SW,50.0,W,S,32.0,39.0,89.0,79.0,1018.1,1017.3,,4.0,11.2,21.9,Yes,Yes
2014-06-29,Adelaide,10.3,23.6,0.0,7.4,13.1,SW,36.0,S,NW,27.0,29.0,64.0,57.0,1012.8,1012.3,8.0,7.0,15.2,23.1,No,No
2014-06-30,Canberra,9.4,28.3,0.0,4.4,10.2,E,36.0,N,N,21.0,22.0,94.0,86.0,1006.2,1005.9,8.0,7.0,16.2,28.2,No,No
2014-07-01,Canberra,4.7,18.8,3.6,,,NE,38.0,S,S,22.0,18.0,93.0,84.0,1019.3,1019.9,6.0,7.0,6.0,16.8,Yes,Yes
2014-07-02,Brisbane,19.2,34.8,1.5,4.6,,NW,68.0,E,NW,32.0,44.0,94.0,91.0,1013.7,1014.3,8.0,7.0,23.5,32.8,Yes,No
2014-07-03,Melbourne,3.0,16.5,1.0,,3.7,E,36.0,SE,NE,21.0,27.0,39.0,36.0,1009.0,1013.3,2.0,2.0,6.2,11.7,No,No
2014-07-04,Adelaide,7.7,21.0,4.5,,11.2,NE,35.0,W,E,13.0,24.0,88.0,63.0,1019.0,1016.6,6.0,3.0,11.2,20.9,Yes,No
2014-07-05,Perth,8.9,21.0,0.0,4.2,10.6,NW,37.0,SE,W,25.0,27.0,100.0,78.0,1012.2,1015.1,5.0,7.0,11.4,17.9,No,No
2014-07-06,Melbourne,12.4,24.5,4.6,,5.5,N,48.0,SW,NNE,30.0,23.0,91.0,84.0,1001.8,998.5,8.0,8.0,18.8,20.4,Yes,Yes
2014-07-07,Sydney,-7.5,14.3,1.3,5.8,6.3,S,5.0,NE,NNE,3.0,2.0,90.0,67.0,1020.8,1021.5,7.0,,-5.5,12.5,Yes,Yes
2014-07-08,Adelaide,17.9,28.3,3.3,5.9,7.5,E,45.0,S,,28.0,24.0,79.0,61.0,1007.4,1010.5,8.0,6.0,19.4,24.9,Yes,No
2014-07-09,Melbourne,4.8,17.9,0.0,4.1,4.0,W,7.0,NNE,N,3.0,5.0,72.0,60.0,1035.8,1037.5,6.0,6.0,6.4,13.9,No,No
2014-07-10,Canberra,17.7,35.9,4.9,,4.9,E,60.0,SW,E,22.0,30.0,100.0,97.0,1009.6,1008.6,7.0,,19.0,34.4,Yes,Yes
2014-07-11,Melbourne,6.1,19.3,6.9,4.3,7.4,E,23.0,NE,NE,13.0,11.0,75.0,57.0,997.8,998.6,8.0,4.0,10.5,15.3,Yes,Yes
2014-07-12,Sydney,7.0,22.0,30.2,,,NE,53.0,E,S,30.0,44.0,100.0,66.0,1014.8,1019.8,8.0,4.0,9.5,17.2,Yes,Yes
2014-07-13,Adelaide,22.2,39.2,3.1,1.5,5.8,NE,17.0,N,S,12.0,13.0,69.0,54.0,1013.0,1011.2,5.0,6.0,28.6,37.7,Yes,No
2014-07-14,Sydney,7.3,21.6,6.6,5.9,,NW,65.0,W,N,40.0,36.0,87.0,62.0,1013.8,1015.5,8.0,4.0,13.0,20.6,Yes,Yes
2014-07-15,Sydney,20.1,35.5,0.0,10.3,11.1,NNE,38.0,NNE,SW,18.0,17.0,41.0,28.0,1017.3,1020.2,3.0,2.0,24.8,31.0,No,No
2014-07-16,Perth,8.1,25.4,8.8,7.5,2.6,N,72.0,NE,E,40.0,34.0,100.0,76.0,1001.6,1000.4,7.0,5.0,10.7,25.3,Yes,Yes
2014-07-17,Canberra,14.0,25.1,0.0,5.2,4.2,NNE,62.0,NNE,NE,35.0,36.0,67.0,54.0,999.5,1004.7,5.0,6.0,20.8,24.5,No,Yes
2014-07-18,Sydney,12.1,25.0,12.1,,,W,63.0,,S,39.0,31.0,100.0,100.0,1023.5,1029.7,8.0,8.0,14.1,23.1,Yes,Yes
2014-07-19,Melbourne,14.6,32.5,2.7,9.2,5.7,SE,23.0,W,N,15.0,10.0,39.0,31.0,1002.6,1005.9,,0.0,21.2,29.1,Yes,No
2014-07-20,Adelaide,3.3,17.6,0.0,5.4,,S,40.0,SE,SW,24.0,31.0,85.0,69.0,1026.1,1029.4,3.0,,6.2,13.0,No,Yes
2014-07-21,Canberra,-1.5,18.4,1.1,4.6,8.3,NE,55.0,S,S,38.0,29.0,97.0,71.0,1017.9,1012.7,8.0,7.0,3.7,15.7,Yes,Yes
2014-07-22,Brisbane,2.5,18.1,6.6,4.5,7.9,W,48.0,W,N,23.0,38.0,94.0,81.0,1013.2,1009.3,8.0,7.0,7.7,14.2,Yes,Yes
2014-07-23,Sydney,6.7,24.2,1.6,10.0,,NE,35.0,NE,SE,24.0,29.0,74.0,59.0,1010.7,1010.5,8.0,5.0,10.9,22.8,Yes,Yes
2014-07-24,Sydney,7.4,23.3,1.5,5.6,7.6,SW,43.0,NW,W,16.0,27.0,89.0,80.0,1030.2,1028.2,,8.0,10.4,19.9,Yes,No
2014-07-25,Melbourne,12.8,24.3,6.0,6.5,,S,48.0,S,SE,33.0,25.0,100.0,69.0,1007.4,1009.3,,5.0,15.3,23.1,Yes,Yes
2014-07-26,Sydney,14.0,31.5,1.8,5.5,10.2,SW,22.0,E,SE,10.0,15.0,84.0,54.0,1009.2,1000.7,7.0,4.0,17.6,27.2,Yes,Yes
2014-07-27,Perth,1.3,12.5,8.3,5.4,2.7,SW,38.0,W,S,24.0,31.0,100.0,92.0,1016.0,1017.9,,8.0,7.7,10.8,Yes,Yes
2014-07-28,Sydney,0.5,19.2,0.5,,8.7,SE,46.0,E,N,29.0,34.0,100.0,100.0,1009.7,,8.0,7.0,3.4,15.5,No,No
2014-07-29,Brisbane,-2.8,13.2,0.0,,7.6,NW,48.0,W,E,24.0,23.0,84.0,87.0,1007.5,1005.9,8.0,6.0,1.8,11.2,No,No
2014-07-30,Perth,23.1,35.1,2.0,5.7,14.0,E,43.0,W,NE,19.0,33.0,61.0,40.0,1013.4,1019.1,5.0,1.0,24.6,32.2,Yes,No
2014-07-31,Perth,8.8,20.9,2.4,2.8,13.3,N,35.0,SW,NW,23.0,23.0,99.0,83.0,1018.5,1017.5,8.0,8.0,10.8,17.7,Yes,No
2014-08-01,Sydney,12.1,28.8,0.4,6.6,6.5,SW,36.0,S,N,17.0,22.0,69.0,62.0,1027.6,1022.8,7.0,5.0,13.1,27.6,No,No
2014-08-02,Adelaide,0.5,11.0,3.2,5.3,2.8,E,32.0,E,,15.0,15.0,79.0,61.0,1027.9,1029.3,7.0,7.0,7.0,9.5,Yes,No
2014-08-03,Perth,8.3,20.0,0.0,6.3,4.2,SE,37.0,N,SE,22.0,24.0,72.0,69.0,1002.1,1003.2,4.0,4.0,13.1,18.7,No,Yes
2014-08-04,Adelaide,12.1,22.0,3.3,,7.6,E,51.0,NNE,SE,32.0,37.0,96.0,73.0,1020.6,,8.0,8.0,17.5,19.8,Yes,Yes
2014-08-05,Sydney,5.5,20.4,0.0,,6.4,NE,67.0,SE,NE,24.0,38.0,100.0,89.0,1007.7,1014.8,,7.0,10.9,20.1,No,Yes
2014-08-06,Sydney,11.6,27.1,0.0,7.6,4.7,NE,24.0,NW,NE,13.0,20.0,70.0,66.0,1008.1,1008.7,5.0,8.0,12.7,22.1,No,No
2014-08-07,Canberra,23.2,40.2,2.3,9.6,5.6,NW,55.0,NE,N,37.0,26.0,100.0,89.0,1009.9,1013.0,8.0,7.0,27.0,38.8,Yes,No
2014-08-08,Melbourne,-2.5,16.0,0.0,2.2,9.4,NNE,43.0,NNE,NNE,22.0,17.0,73.0,62.0,1010.4,1011.4,7.0,4.0,3.9,13.9,No,No
2014-08-09,Melbourne,-1.4,10.0,0.0,5.7,7.8,NW,19.0,W,N,9.0,12.0,95.0,77.0,1007.1,1011.0,8.0,8.0,4.0,8.6,No,Yes
2014-08-10,Brisbane,2.8,15.4,3.9,4.5,5.2,NE,40.0,NW,SE,24.0,19.0,83.0,57.0,996.8,995.8,5.0,5.0,8.0,13.4,Yes,No
2014-08-11,Perth,19.0,30.0,0.0,,6.9,NE,36.0,N,SW,15.0,25.0,61.0,35.0,1024.8,1021.6,8.0,,23.7,25.5,No,No
2014-08-12,Canberra,10.5,24.2,4.4,1.4,6.0,NE,42.0,,SW,30.0,25.0,100.0,83.0,1019.2,1021.5,8.0,4.0,13.2,20.7,Yes,Yes
2014-08-13,Melbourne,4.1,20.7,1.2,6.6,8.2,SW,52.0,SW,N,23.0,30.0,63.0,49.0,1014.0,1014.9,6.0,5.0,7.3,18.2,Yes,Yes
2014-08-14,Canberra,3.2,18.5,2.3,4.8,8.0,SE,64.0,SE,,40.0,38.0,64.0,55.0,1006.9,1009.3,4.0,5.0,4.3,15.1,Yes,No
2014-08-15,Sydney,0.9,18.0,6.7,,0.7,S,59.0,NW,SW,37.0,27.0,64.0,67.0,1020.6,1018.8,,6.0,6.0,15.5,Yes,Yes
2014-08-16,Brisbane,10.3,27.2,3.7,8.2,7.2,N,43.0,SE,NW,28.0,23.0,100.0,85.0,1012.7,1014.2,8.0,,12.9,26.2,Yes,Yes
2014-08-17,Perth,1.0,15.3,4.5,4.8,5.3,NNE,46.0,W,W,31.0,27.0,100.0,94.0,1008.8,1004.0,8.0,8.0,4.2,13.8,Yes,Yes
2014-08-18,Sydney,0.5,22.2,4.4,5.1,3.4,SE,66.0,N,NE,37.0,49.0,88.0,60.0,1001.4,1000.0,7.0,6.0,2.0,19.7,Yes,Yes
2014-08-19,Sydney,12.2,24.7,0.2,,6.8,SW,25.0,NNE,NNE,18.0,20.0,53.0,40.0,1018.3,1016.2,3.0,4.0,18.5,21.0,No,No
2014-08-20,Brisbane,1.0,16.0,3.5,3.9,,NW,56.0,NW,NNE,33.0,29.0,79.0,56.0,1010.9,1012.4,,4.0,3.0,15.7,Yes,No
2014-08-21,Canberra,3.9,18.4,0.0,8.7,10.4,E,24.0,E,SW,18.0,11.0,65.0,54.0,1016.5,1015.0,4.0,5.0,7.6,16.5,No,No
2014-08-22,Perth,2.9,23.6,3.5,7.3,7.1,W,22.0,SE,S,9.0,13.0,60.0,52.0,1014.4,1010.3,7.0,5.0,6.0,22.9,Yes,No
2014-08-23,Canberra,10.0,24.7,1.1,8.3,4.9,N,46.0,N,NW,32.0,26.0,64.0,43.0,1018.6,1016.9,6.0,5.0,12.2,21.4,Yes,No
2014-08-24,Adelaide,15.8,30.6,1.7,,,S,19.0,N,E,12.0,12.0,83.0,66.0,1015.5,1017.3,7.0,2.0,21.9,29.5,Yes,No
2014-08-25,Brisbane,9.5,23.3,10.9,6.4,1.3,SE,42.0,S,NW,30.0,28.0,86.0,68.0,1008.1,1008.5,7.0,5.0,12.0,21.6,Yes,Yes
2014-08-26,Adelaide,8.1,23.3,4.1,,6.6,SE,58.0,E,E,28.0,34.0,86.0,72.0,1016.9,1014.6,7.0,7.0,11.0,21.3,Yes,Yes
2014-08-27,Sydney,4.4,15.3,0.4,6.7,8.0,NW,27.0,SE,S,17.0,14.0,39.0,16.0,1021.1,,3.0,4.0,10.4,13.2,No,No
2014-08-28,Sydney,-0.6,15.0,0.0,8.9,6.0,E,60.0,S,W,33.0,26.0,100.0,79.0,1025.5,1030.2,,8.0,2.9,12.2,No,No
2014-08-29,Adelaide,8.5,27.0,2.4,6.7,9.8,N,13.0,E,N,8.0,10.0,69.0,76.0,1005.8,1008.6,5.0,8.0,12.9,26.4,Yes,No
2014-08-30,Adelaide,3.9,22.3,0.0,5.9,9.2,NE,51.0,SE,NE,31.0,37.0,86.0,73.0,1022.4,1015.5,7.0,8.0,9.6,18.2,No,No
2014-08-31,Melbourne,-5.7,5.9,1.8,,0.0,,23.0,N,SE,16.0,18.0,78.0,53.0,1002.8,1003.5,5.0,4.0,-2.6,3.2,Yes,Yes
2014-09-01,Brisbane,0.7,15.9,6.0,6.6,6.2,S,40.0,NE,S,21.0,20.0,92.0,88.0,1019.3,1018.9,4.0,8.0,4.4,13.3,Yes,Yes
2014-09-02,Perth,3.5,14.4,0.0,6.7,10.3,S,41.0,NNE,SW,24.0,32.0,50.0,52.0,1010.5,1004.4,5.0,5.0,6.4,13.0,No,No
2014-09-03,Canberra,-0.6,13.8,4.0,8.0,7.2,SE,38.0,SE,NW,26.0,31.0,66.0,53.0,1018.9,1015.1,7.0,3.0,0.9,13.8,Yes,No
2014-09-04,Perth,13.2,30.6,7.3,4.3,7.2,SW,41.0,SE,NE,23.0,32.0,75.0,55.0,1022.2,1024.6,7.0,2.0,18.3,27.5,Yes,Yes
2014-09-05,Brisbane,5.9,20.5,4.4,5.7,5.7,W,24.0,E,NE,13.0,10.0,81.0,71.0,1014.5,1015.0,,6.0,9.1,18.1,Yes,Yes
2014-09-06,Melbourne,11.4,31.1,5.6,2.8,5.9,NW,59.0,W,S,32.0,33.0,100.0,72.0,1012.4,1012.7,8.0,7.0,12.7,29.1,Yes,Yes
2014-09-07,Brisbane,5.3,20.3,3.6,2.5,,NE,26.0,NW,SW,17.0,22.0,87.0,53.0,1012.9,1010.9,6.0,4.0,12.0,17.6,Yes,No
2014-09-08,Perth,6.0,20.5,0.9,6.8,8.2,NE,24.0,SW,SW,17.0,15.0,56.0,60.0,1011.4,1014.6,6.0,,9.7,17.0,No,No
2014-09-09,Canberra,-4.1,15.1,0.0,8.5,6.3,NE,37.0,NNE,SE,16.0,27.0,72.0,60.0,1022.9,1019.2,8.0,8.0,-3.0,12.3,No,Yes
2014-09-10,Brisbane,6.1,20.1,0.1,8.3,11.2,,30.0,NE,SW,13.0,16.0,69.0,77.0,1014.2,1011.5,7.0,6.0,9.3,17.9,No,No
2014-09-11,Melbourne,5.2,21.7,12.4,,7.9,SW,58.0,E,E,25.0,35.0,95.0,73.0,994.8,993.8,6.0,,10.7,16.8,Yes,Yes
2014-09-12,Melbourne,-7.9,11.3,2.8,10.1,5.4,N,34.0,NW,NE,14.0,19.0,77.0,69.0,1020.1,1015.5,5.0,7.0,-5.3,8.4,Yes,Yes
2014-09-13,Adelaide,-0.0,15.1,8.0,5.0,1.7,SE,44.0,W,NE,17.0,34.0,100.0,90.0,1017.6,1015.0,6.0,,1.2,13.8,Yes,Yes
2014-09-14,Adelaide,1.1,14.5,0.5,7.5,3.8,NE,40.0,N,NW,27.0,19.0,58.0,32.0,1015.1,1018.3,8.0,2.0,8.0,13.3,No,No
2014-09-15,Sydney,3.3,19.6,5.2,3.2,7.4,SW,54.0,E,NE,26.0,33.0,77.0,75.0,1007.4,1004.9,5.0,6.0,8.0,17.2,Yes,Yes
2014-09-16,Sydney,8.1,24.5,0.0,0.0,9.8,SE,32.0,,NNE,16.0,25.0,88.0,88.0,1006.9,1009.2,5.0,7.0,12.1,23.8,No,No
2014-09-17,Perth,2.0,10.6,1.3,4.5,8.8,W,19.0,SE,SW,13.0,15.0,82.0,89.0,1009.0,1010.9,7.0,7.0,7.7,10.4,Yes,Yes
2014-09-18,Sydney,8.8,25.0,0.8,5.6,,SE,29.0,N,N,21.0,22.0,95.0,67.0,1016.1,1015.6,8.0,7.0,11.6,22.2,No,Yes
2014-09-19,Adelaide,3.4,15.5,11.2,,2.4,S,61.0,SE,S,34.0,27.0,100.0,75.0,997.6,993.3,8.0,8.0,8.3,13.5,Yes,Yes
2014-09-20,Melbourne,-18.3,-0.0,0.0,5.5,2.0,E,42.0,NW,NNE,16.0,28.0,46.0,34.0,1018.0,1018.1,4.0,6.0,-17.1,-4.1,No,No
2014-09-21,Sydney,-1.9,13.4,4.6,6.5,4.9,SE,37.0,SW,N,20.0,20.0,87.0,84.0,1013.7,1007.3,6.0,6.0,0.8,13.3,Yes,No
2014-09-22,Canberra,10.3,29.3,3.7,,11.7,S,42.0,E,SE,30.0,35.0,70.0,47.0,1022.5,1020.9,5.0,4.0,11.5,25.7,Yes,No
2014-09-23,Sydney,-7.2,2.6,0.0,7.0,8.8,NW,35.0,E,S,25.0,23.0,48.0,10.0,1019.9,1020.6,3.0,,-4.9,-1.0,No,No
2014-09-24,Melbourne,3.7,17.7,8.1,4.2,6.4,NE,54.0,NNE,NE,26.0,43.0,76.0,63.0,1006.7,1009.3,8.0,5.0,9.8,13.5,Yes,Yes
2014-09-25,Sydney,17.0,32.1,9.0,0.7,7.6,W,49.0,NNE,S,36.0,24.0,87.0,84.0,999.6,999.1,7.0,5.0,20.3,28.0,Yes,Yes
2014-09-26,Sydney,-3.4,10.9,2.9,3.6,,SE,37.0,W,SE,18.0,29.0,72.0,44.0,1008.1,1006.3,7.0,5.0,-1.9,6.0,Yes,Yes
2014-09-27,Sydney,2.3,16.2,2.2,8.4,7.9,SW,51.0,W,S,34.0,30.0,65.0,61.0,1023.8,1021.7,5.0,4.0,9.2,15.6,Yes,No
2014-09-28,Sydney,-3.2,12.1,0.0,4.8,,NNE,52.0,NE,SE,38.0,32.0,70.0,58.0,1017.1,1015.7,3.0,5.0,0.4,10.4,No,No
2014-09-29,Sydney,12.5,32.0,0.0,7.3,5.2,S,27.0,SW,SE,11.0,21.0,100.0,100.0,1019.2,1021.1,8.0,8.0,14.6,27.3,No,Yes
2014-09-30,Sydney,0.8,14.3,1.2,7.0,8.7,NE,28.0,E,NNE,13.0,14.0,42.0,30.0,1010.1,1011.2,4.0,4.0,4.0,10.1,Yes,No
2014-10-01,Perth,4.5,19.0,0.0,5.6,11.9,NNE,67.0,W,NNE,38.0,32.0,90.0,88.0,1018.4,1018.3,8.0,8.0,5.7,14.9,No,No
2014-10-02,Perth,11.7,25.3,6.0,,4.7,NW,50.0,NW,N,25.0,21.0,85.0,57.0,1001.9,1003.8,4.0,7.0,15.2,22.4,Yes,Yes
2014-10-03,Melbourne,7.0,20.4,0.0,,2.8,N,58.0,NE,SE,43.0,37.0,62.0,57.0,1021.5,1021.5,5.0,5.0,10.2,15.6,No,No
2014-10-04,Melbourne,-1.0,12.8,0.0,10.1,8.5,NW,49.0,NNE,SE,25.0,35.0,34.0,11.0,1006.9,1002.9,5.0,1.0,5.5,10.6,No,No
2014-10-05,Brisbane,0.3,10.5,4.2,3.6,4.6,SW,47.0,NE,NE,32.0,38.0,94.0,80.0,999.5,996.2,8.0,6.0,5.2,8.8,Yes,Yes
2014-10-06,Canberra,5.4,21.3,3.4,8.0,,N,15.0,SW,NW,6.0,11.0,53.0,36.0,1029.5,1031.3,4.0,4.0,10.2,16.3,Yes,No
2014-10-07,Canberra,-3.9,11.7,2.6,7.4,4.6,NNE,25.0,N,NE,19.0,17.0,91.0,71.0,1014.9,1010.8,8.0,4.0,2.8,10.0,Yes,Yes
2014-10-08,Sydney,-12.2,6.1,5.2,,6.3,SE,50.0,N,NNE,32.0,31.0,100.0,86.0,1013.7,1012.5,8.0,6.0,-10.4,1.5,Yes,Yes
2014-10-09,Sydney,2.3,18.1,0.3,,11.6,S,27.0,N,S,10.0,17.0,48.0,39.0,1001.8,1001.4,4.0,3.0,6.5,16.2,No,No
2014-10-10,Melbourne,-8.1,5.5,0.9,2.7,7.6,NNE,37.0,NNE,NE,15.0,22.0,93.0,86.0,1019.0,1015.9,8.0,8.0,-3.3,1.8,No,No
2014-10-11,Melbourne,14.8,32.8,3.3,,1.9,S,52.0,E,NNE,20.0,39.0,79.0,59.0,1019.9,1014.9,8.0,8.0,18.6,30.4,Yes,Yes
2014-10-12,Brisbane,7.1,22.0,2.8,4.2,,S,42.0,,W,25.0,23.0,39.0,43.0,1012.5,1008.9,5.0,2.0,9.2,19.0,Yes,No
2014-10-13,Brisbane,-2.5,10.0,0.0,6.4,8.1,SW,43.0,SW,E,29.0,23.0,48.0,17.0,1021.2,1015.8,5.0,1.0,0.1,5.4,No,No
2014-10-14,Sydney,-4.1,17.0,7.1,7.8,6.2,NE,60.0,,S,40.0,48.0,91.0,75.0,1020.4,1022.2,6.0,,-3.0,13.4,Yes,Yes
2014-10-15,Melbourne,-11.8,3.1,0.0,6.4,,SE,56.0,N,SW,32.0,44.0,77.0,66.0,1018.7,1019.9,8.0,4.0,-9.3,-0.9,No,No
2014-10-16,Brisbane,-7.0,8.9,1.1,6.3,6.0,SW,38.0,W,S,23.0,28.0,44.0,27.0,999.4,997.1,3.0,1.0,-2.6,6.7,Yes,No
2014-10-17,Sydney,12.5,24.5,0.0,7.7,7.1,W,53.0,NNE,SW,39.0,37.0,71.0,62.0,1006.9,1002.8,5.0,2.0,18.5,24.0,No,No
2014-10-18,Adelaide,18.9,31.3,17.1,,0.0,NW,40.0,W,W,21.0,23.0,100.0,87.0,1020.0,,8.0,8.0,24.1,26.7,Yes,Yes
2014-10-19,Sydney,8.0,25.0,2.3,1.4,7.8,E,43.0,E,W,28.0,32.0,94.0,90.0,1014.7,1016.0,8.0,6.0,14.6,20.1,Yes,Yes
2014-10-20,Canberra,4.5,18.2,0.0,2.6,8.5,W,45.0,NE,SE,17.0,34.0,63.0,44.0,1015.6,1013.7,,5.0,11.5,16.8,No,No
2014-10-21,Sydney,2.2,18.6,0.8,7.7,6.9,N,37.0,SW,W,14.0,23.0,80.0,66.0,1008.9,1012.4,,6.0,4.9,14.2,No,Yes
2014-10-22,Canberra,-4.9,9.8,3.2,1.7,9.1,NE,38.0,NW,SW,16.0,22.0,97.0,80.0,1009.3,1009.7,6.0,6.0,0.0,7.0,Yes,No
2014-10-23,Canberra,17.0,30.3,6.0,,2.8,W,29.0,N,NNE,22.0,13.0,100.0,70.0,1021.0,1021.9,8.0,5.0,22.4,28.5,Yes,Yes
2014-10-24,Canberra,1.4,16.2,0.0,3.9,8.4,SW,38.0,NNE,SE,25.0,25.0,86.0,79.0,1025.5,1022.4,8.0,7.0,2.7,16.0,No,No
2014-10-25,Adelaide,19.9,30.7,9.4,,6.5,N,26.0,S,NE,19.0,17.0,96.0,82.0,1016.8,1012.3,8.0,6.0,23.9,26.7,Yes,Yes
2014-10-26,Adelaide,13.4,32.1,2.2,5.6,,N,38.0,SE,NE,19.0,26.0,74.0,75.0,1018.0,1013.3,6.0,7.0,19.1,27.1,Yes,No
2014-10-27,Perth,-5.5,8.3,4.2,6.2,2.4,SE,42.0,E,E,18.0,17.0,85.0,65.0,,1024.0,8.0,,-1.7,7.3,Yes,Yes
2014-10-28,Adelaide,1.4,16.6,0.6,5.0,2.7,SW,47.0,NE,SE,18.0,32.0,58.0,43.0,1014.3,1011.8,6.0,2.0,4.9,16.5,No,No
2014-10-29,Sydney,-0.9,16.2,3.5,,7.2,N,27.0,NE,W,14.0,21.0,99.0,84.0,,1005.4,6.0,6.0,3.4,14.6,Yes,Yes
2014-10-30,Brisbane,4.6,16.4,0.4,8.5,12.9,E,42.0,W,NW,31.0,28.0,44.0,30.0,1004.9,1006.3,,4.0,6.2,11.8,No,No
